Date,Open,High,Low,Close,Volume
2022-05-11,278.1000061035156,284.54998779296875,277.6499938964844,280.5,632953
2022-05-12,280.0,285.1000061035156,275.5,280.04998779296875,611626
2022-05-13,285.0,288.75,274.1000061035156,275.25,541076
2022-05-16,276.70001220703125,279.6499938964844,262.20001220703125,265.04998779296875,1302134
2022-05-17,267.1499938964844,277.8500061035156,267.1499938964844,275.5,777716
2022-05-18,277.0,281.5,272.54998779296875,276.5,864834
2022-05-19,271.3500061035156,271.3500061035156,259.0,261.20001220703125,1055765
2022-05-20,264.20001220703125,269.29998779296875,264.1499938964844,267.95001220703125,593389
2022-05-23,268.8999938964844,275.20001220703125,267.04998779296875,271.0,657325
2022-05-24,271.0,272.8500061035156,267.1499938964844,271.1499938964844,360237
2022-05-25,272.0,272.5,265.70001220703125,267.8500061035156,531187
2022-05-26,268.29998779296875,272.8999938964844,263.29998779296875,271.79998779296875,623930
2022-05-27,272.8999938964844,280.70001220703125,272.8999938964844,279.8500061035156,797196
2022-05-30,281.70001220703125,285.79998779296875,276.54998779296875,284.8999938964844,484532
2022-05-31,284.79998779296875,288.79998779296875,281.25,284.0,403232
2022-06-01,281.3999938964844,288.20001220703125,281.3999938964844,282.75,231283
2022-06-02,283.29998779296875,287.3999938964844,280.70001220703125,286.8999938964844,393759
2022-06-03,287.95001220703125,289.0,280.0,283.3500061035156,590369
2022-06-06,284.0,284.8500061035156,277.95001220703125,283.79998779296875,271797
2022-06-07,284.0,284.0,273.3500061035156,276.70001220703125,580796
2022-06-08,277.0,284.95001220703125,276.79998779296875,283.1000061035156,358580
2022-06-09,282.0,285.0,278.95001220703125,284.0,199874
2022-06-10,281.3999938964844,286.5,279.45001220703125,282.1499938964844,378675
2022-06-13,275.3999938964844,280.70001220703125,272.29998779296875,277.75,447298
2022-06-14,277.8500061035156,285.5,276.8500061035156,282.3500061035156,415088
2022-06-15,284.0,291.25,280.1000061035156,282.29998779296875,965940
2022-06-16,283.70001220703125,287.29998779296875,278.75,284.29998779296875,793925
2022-06-17,283.20001220703125,285.0,276.29998779296875,279.75,939568
2022-06-20,280.0,280.3500061035156,266.1499938964844,268.8500061035156,257886
2022-06-21,272.0,274.6000061035156,270.1000061035156,272.70001220703125,286790
2022-06-22,272.8999938964844,273.1000061035156,264.5,266.20001220703125,302384
2022-06-23,267.70001220703125,281.0,265.70001220703125,278.5,441816
2022-06-24,280.0,284.5,278.5,281.8999938964844,247333
2022-06-27,286.3999938964844,293.75,283.20001220703125,285.29998779296875,579653
2022-06-28,284.5,284.5,277.45001220703125,279.70001220703125,388092
2022-06-29,275.0,277.20001220703125,267.1000061035156,275.3999938964844,1161314
2022-06-30,267.0,277.0,266.54998779296875,271.25,727614
2022-07-01,270.6000061035156,273.8999938964844,269.04998779296875,272.04998779296875,205261
2022-07-04,273.5,275.8999938964844,269.25,274.95001220703125,189180
2022-07-05,275.25,281.54998779296875,274.6000061035156,277.5,370519
2022-07-06,276.3999938964844,280.25,276.3999938964844,279.1000061035156,198741
2022-07-07,281.0,282.8999938964844,279.0,281.3999938964844,158982
2022-07-08,281.70001220703125,289.0,281.70001220703125,287.54998779296875,467984
2022-07-11,287.95001220703125,301.5,287.95001220703125,299.95001220703125,1454255
2022-07-12,301.3999938964844,301.3999938964844,290.1000061035156,291.45001220703125,648175
2022-07-13,293.0,295.04998779296875,287.3999938964844,288.29998779296875,265768
2022-07-14,289.79998779296875,289.95001220703125,282.29998779296875,285.5,217209
2022-07-15,287.0,287.0,272.3500061035156,276.20001220703125,681243
2022-07-18,278.79998779296875,282.6499938964844,277.70001220703125,280.3999938964844,588037
2022-07-19,279.8500061035156,283.6000061035156,275.8500061035156,281.54998779296875,635217
2022-07-20,284.25,287.0,277.70001220703125,278.79998779296875,356990
2022-07-21,278.79998779296875,287.8500061035156,276.1499938964844,285.79998779296875,438638
2022-07-22,286.79998779296875,292.0,282.75,287.1499938964844,576338
2022-07-25,288.5,289.0,282.79998779296875,284.45001220703125,238510
2022-07-26,286.70001220703125,286.70001220703125,276.1499938964844,277.70001220703125,385741
2022-07-27,276.6000061035156,286.54998779296875,273.8500061035156,284.70001220703125,412904
2022-07-28,285.3999938964844,293.8999938964844,285.3999938964844,290.45001220703125,893106
2022-07-29,287.79998779296875,288.79998779296875,278.0,279.29998779296875,1174745
2022-08-01,280.04998779296875,282.6499938964844,279.45001220703125,281.0,641535
2022-08-02,282.5,292.70001220703125,281.54998779296875,286.6499938964844,1646345
2022-08-03,287.29998779296875,300.0,285.0,298.75,1405104
2022-08-04,301.1000061035156,307.6000061035156,294.45001220703125,299.54998779296875,2310356
2022-08-05,300.0,304.6000061035156,296.95001220703125,299.3500061035156,645846
2022-08-08,300.25,306.6499938964844,296.0,305.25,953722
2022-08-10,308.0,312.75,303.3999938964844,311.45001220703125,1863039
2022-08-11,312.0,315.0,308.70001220703125,312.54998779296875,922055
2022-08-12,312.0,313.75,305.1499938964844,307.6000061035156,538829
2022-08-16,306.8999938964844,326.1000061035156,306.8500061035156,314.1499938964844,2976884
2022-08-17,316.3999938964844,318.6499938964844,311.45001220703125,314.29998779296875,632560
2022-08-18,315.0,320.0,311.8500061035156,313.79998779296875,652451
2022-08-19,315.3999938964844,318.0,303.5,304.6499938964844,979534
2022-08-22,304.25,316.25,302.29998779296875,309.70001220703125,1568176
2022-08-23,310.0,316.0,307.75,311.04998779296875,1499822
2022-08-24,310.04998779296875,318.79998779296875,310.04998779296875,313.1000061035156,1330043
2022-08-25,315.5,315.5,301.29998779296875,303.25,1241167
2022-08-26,305.5,313.29998779296875,305.5,308.1000061035156,775984
2022-08-29,301.1000061035156,306.70001220703125,299.25,300.29998779296875,412792
2022-08-30,304.75,305.1000061035156,301.20001220703125,301.8999938964844,388959
2022-09-01,302.25,302.8999938964844,299.8500061035156,300.6000061035156,305487
2022-09-02,301.0,302.0,289.1000061035156,291.3500061035156,596191
2022-09-05,293.0,298.1499938964844,291.6499938964844,294.8999938964844,437183
2022-09-06,297.95001220703125,300.0,293.25,297.79998779296875,308206
2022-09-07,296.79998779296875,300.6000061035156,296.0,297.70001220703125,228265
2022-09-08,298.20001220703125,300.25,296.5,298.70001220703125,300595
2022-09-09,300.25,302.95001220703125,296.0,296.79998779296875,322273
2022-09-12,298.29998779296875,300.0,295.29998779296875,297.6499938964844,282087
2022-09-13,298.95001220703125,300.3500061035156,295.3999938964844,296.25,263217
2022-09-14,294.5,298.54998779296875,293.25,295.04998779296875,262570
2022-09-15,296.3999938964844,297.70001220703125,294.0,294.54998779296875,153503
2022-09-16,294.0,294.6000061035156,285.8999938964844,292.45001220703125,379681
2022-09-19,293.8999938964844,293.8999938964844,284.0,284.75,372365
2022-09-20,284.25,288.8500061035156,282.20001220703125,283.29998779296875,235833
2022-09-21,284.0,285.8500061035156,280.3500061035156,282.1499938964844,167140
2022-09-22,280.5,286.20001220703125,279.20001220703125,284.29998779296875,192198
2022-09-23,285.0,285.3500061035156,278.1000061035156,279.0,157322
2022-09-26,278.0,279.8500061035156,269.1499938964844,271.29998779296875,270934
2022-09-27,271.8999938964844,275.3999938964844,263.0,265.0,350433
2022-09-28,266.0,276.25,260.5,263.8500061035156,570023
2022-09-29,266.0,270.8500061035156,265.0,267.04998779296875,193099
2022-09-30,267.04998779296875,272.5,265.54998779296875,268.6499938964844,321023
2022-10-03,269.25,271.95001220703125,266.20001220703125,267.54998779296875,143439
2022-10-04,270.25,273.0,269.1000061035156,271.04998779296875,159004
2022-10-06,273.0,274.8500061035156,271.5,272.25,168646
2022-10-07,271.5,273.20001220703125,269.3500061035156,270.8500061035156,124094
2022-10-10,270.0,273.0,268.3999938964844,270.54998779296875,208490
2022-10-11,271.79998779296875,275.5,265.0,266.70001220703125,314877
2022-10-12,267.0,271.5,264.0,265.3999938964844,279702
2022-10-13,265.04998779296875,273.79998779296875,264.79998779296875,271.75,877065
2022-10-14,273.5,279.3999938964844,271.20001220703125,272.04998779296875,397790
2022-10-17,273.0,275.25,270.0,271.70001220703125,171426
2022-10-18,272.3999938964844,273.3999938964844,268.29998779296875,269.3500061035156,265431
2022-10-19,270.70001220703125,272.0,263.0,265.20001220703125,333144
2022-10-20,265.0,274.0,264.75,270.29998779296875,1872881
2022-10-21,268.8999938964844,272.0,267.04998779296875,267.95001220703125,379882
2022-10-24,270.0,271.95001220703125,269.8999938964844,271.70001220703125,70347
2022-10-25,271.8999938964844,271.8999938964844,267.0,268.1499938964844,281311
2022-10-27,270.8999938964844,270.95001220703125,267.1499938964844,268.04998779296875,393692
2022-10-28,268.95001220703125,271.0,266.04998779296875,267.8500061035156,301073
2022-10-31,269.20001220703125,271.75,269.1499938964844,270.5,286182
2022-11-01,270.5,273.0,268.25,269.8999938964844,291068
2022-11-02,270.8500061035156,270.8500061035156,268.0,268.5,170246
2022-11-03,268.5,269.75,263.20001220703125,264.54998779296875,408014
2022-11-04,266.3500061035156,266.6499938964844,263.5,265.1499938964844,223209
2022-11-07,266.5,268.6000061035156,263.6499938964844,267.29998779296875,340136
2022-11-09,268.5,269.79998779296875,267.5,268.6499938964844,286489
2022-11-10,268.6499938964844,268.70001220703125,257.04998779296875,258.0,566417
2022-11-11,260.0,264.75,252.0,263.54998779296875,932916
2022-11-14,264.8999938964844,267.20001220703125,261.3500061035156,262.5,396475
2022-11-15,263.5,264.3500061035156,260.1000061035156,260.6499938964844,271156
2022-11-16,261.20001220703125,263.20001220703125,260.20001220703125,261.8999938964844,343842
2022-11-17,262.0,265.0,259.25,260.04998779296875,224503
2022-11-18,260.25,261.5,256.0,257.5,215302
2022-11-21,257.5,259.1000061035156,255.6000061035156,258.04998779296875,218538
2022-11-22,257.79998779296875,259.3500061035156,257.1000061035156,258.29998779296875,116208
2022-11-23,259.5,260.1499938964844,257.04998779296875,257.5,130433
2022-11-24,257.70001220703125,262.70001220703125,257.6499938964844,258.1000061035156,222755
2022-11-25,258.29998779296875,261.54998779296875,258.04998779296875,260.45001220703125,315384
2022-11-28,261.0,270.8999938964844,261.0,269.6499938964844,763557
2022-11-29,269.70001220703125,271.5,261.5,262.6000061035156,705662
2022-11-30,263.95001220703125,271.95001220703125,263.8999938964844,271.29998779296875,602114
2022-12-01,273.0,274.3999938964844,266.54998779296875,268.6000061035156,496591
2022-12-02,268.8999938964844,271.45001220703125,268.0,269.75,291054
2022-12-05,270.5,271.70001220703125,267.0,267.54998779296875,398245
2022-12-06,267.54998779296875,268.5,264.6499938964844,265.45001220703125,781203
2022-12-07,268.0,270.5,266.3500061035156,268.8500061035156,547243
2022-12-08,269.0,271.70001220703125,267.5,270.0,396917
2022-12-09,270.0,272.8999938964844,267.5,270.29998779296875,339555
2022-12-12,270.8999938964844,272.3500061035156,266.8500061035156,269.04998779296875,800594
2022-12-13,270.3999938964844,272.20001220703125,269.5,269.8999938964844,218314
2022-12-14,271.0,271.0,268.79998779296875,269.8500061035156,310327
2022-12-15,270.0,271.6000061035156,266.3999938964844,267.20001220703125,261497
2022-12-16,267.0,269.25,264.20001220703125,267.3999938964844,1166137
2022-12-19,267.45001220703125,268.3999938964844,264.20001220703125,266.25,342353
2022-12-20,266.25,267.0,262.79998779296875,264.20001220703125,231560
2022-12-21,264.6000061035156,266.95001220703125,255.0500030517578,256.54998779296875,355906
2022-12-22,260.3999938964844,260.3999938964844,250.5,253.0,320579
2022-12-23,252.0,252.4499969482422,243.6000061035156,245.3500061035156,555001
2022-12-26,246.5500030517578,252.9499969482422,243.3000030517578,251.6499938964844,251159
2022-12-27,253.9499969482422,256.75,252.0500030517578,255.25,1178547
2022-12-28,255.5,255.5,251.5,252.0,226707
2022-12-29,252.9499969482422,252.9499969482422,249.5,250.5500030517578,257264
2022-12-30,251.6000061035156,251.8999938964844,248.6999969482422,249.1499938964844,599552
2023-01-02,250.8000030517578,252.4499969482422,248.4499969482422,251.5,363319
2023-01-03,252.3999938964844,254.0,250.1999969482422,253.1499938964844,521528
2023-01-04,253.1499938964844,253.8999938964844,250.8000030517578,252.3000030517578,280026
2023-01-05,252.8999938964844,254.0500030517578,251.3500061035156,252.1000061035156,356396
2023-01-06,251.1000061035156,252.9499969482422,249.1999969482422,250.3000030517578,182370
2023-01-09,251.1999969482422,252.3000030517578,247.3000030517578,250.5,241323
2023-01-10,250.8999938964844,251.3500061035156,249.6000061035156,250.4499969482422,122421
2023-01-11,251.4499969482422,252.9499969482422,249.0500030517578,250.8999938964844,207480
2023-01-12,251.8999938964844,252.5,250.8000030517578,252.0,169641
