Date,Open,High,Low,Close,Volume
2022-05-11,1953.0,1976.9000244140625,1927.0,1947.949951171875,231369
2022-05-12,1930.0,1943.0,1880.5,1910.199951171875,289535
2022-05-13,1910.199951171875,1949.449951171875,1881.9000244140625,1888.050048828125,259808
2022-05-16,1928.0,2076.0,1888.050048828125,2050.449951171875,812845
2022-05-17,2051.0,2140.0,2020.1500244140625,2127.199951171875,333457
2022-05-18,2135.0,2181.550048828125,2105.35009765625,2126.550048828125,237552
2022-05-19,2058.0,2112.0,2045.0999755859373,2102.449951171875,264762
2022-05-20,2120.050048828125,2143.0,2098.050048828125,2113.14990234375,159199
2022-05-23,2123.0,2157.25,2073.050048828125,2081.75,149785
2022-05-24,2086.85009765625,2105.050048828125,2048.949951171875,2067.39990234375,222222
2022-05-25,2078.0,2175.0,2078.0,2161.5,846419
2022-05-26,2161.35009765625,2211.60009765625,2150.0,2199.85009765625,524240
2022-05-27,2205.0,2274.0,2200.199951171875,2235.199951171875,270278
2022-05-30,2250.0,2303.0,2244.949951171875,2285.75,362076
2022-05-31,2290.0,2370.39990234375,2276.0,2338.89990234375,1278865
2022-06-01,2340.0,2375.0,2320.89990234375,2334.199951171875,321645
2022-06-02,2335.0,2356.949951171875,2266.14990234375,2328.60009765625,227887
2022-06-03,2335.25,2351.199951171875,2260.0,2266.35009765625,325652
2022-06-06,2262.800048828125,2310.0,2244.85009765625,2268.550048828125,440009
2022-06-07,2230.0,2266.199951171875,2205.300048828125,2246.89990234375,328004
2022-06-08,2246.89990234375,2265.0,2205.25,2219.050048828125,368661
2022-06-09,2217.800048828125,2233.0,2188.0,2220.75,163572
2022-06-10,2199.10009765625,2214.5,2171.0,2197.699951171875,612393
2022-06-13,2139.0,2180.0,2091.199951171875,2121.89990234375,239888
2022-06-14,2112.0,2144.0,2091.699951171875,2112.35009765625,341946
2022-06-15,2124.949951171875,2175.0,2115.89990234375,2155.85009765625,125847
2022-06-16,2170.0,2190.0,2096.449951171875,2107.85009765625,221686
2022-06-17,2107.85009765625,2132.64990234375,2059.75,2081.550048828125,366179
2022-06-20,2062.0,2113.0,2053.35009765625,2074.050048828125,271465
2022-06-21,2087.949951171875,2105.0,2064.300048828125,2072.199951171875,214519
2022-06-22,2072.0,2095.0,2053.85009765625,2077.449951171875,123407
2022-06-23,2087.0,2145.0,2060.0,2132.60009765625,227039
2022-06-24,2150.0,2154.949951171875,2103.050048828125,2132.0,174940
2022-06-27,2150.699951171875,2178.60009765625,2130.75,2164.25,193622
2022-06-28,2163.949951171875,2178.800048828125,2110.300048828125,2170.300048828125,201321
2022-06-29,2150.0,2180.949951171875,2124.10009765625,2174.39990234375,194755
2022-06-30,2181.0,2185.300048828125,2132.050048828125,2149.14990234375,224617
2022-07-01,2125.0,2179.0,2109.5,2172.050048828125,142057
2022-07-04,2187.0,2213.0,2153.800048828125,2187.699951171875,122854
2022-07-05,2201.800048828125,2209.0,2179.5,2195.449951171875,114463
2022-07-06,2200.0,2241.0,2194.64990234375,2226.39990234375,169720
2022-07-07,2239.300048828125,2295.949951171875,2235.0,2280.449951171875,219399
2022-07-08,2288.949951171875,2294.5,2250.050048828125,2289.14990234375,127305
2022-07-11,2296.0,2315.0,2252.60009765625,2279.800048828125,354685
2022-07-12,2270.0,2325.0,2265.050048828125,2298.300048828125,235389
2022-07-13,2314.0,2342.64990234375,2290.89990234375,2294.89990234375,282284
2022-07-14,2300.10009765625,2322.550048828125,2270.0,2284.35009765625,139498
2022-07-15,2290.0,2301.550048828125,2282.39990234375,2294.550048828125,148568
2022-07-18,2308.0,2323.0,2255.0,2291.300048828125,175312
2022-07-19,2280.0,2298.449951171875,2265.550048828125,2292.0,146413
2022-07-20,2302.10009765625,2314.699951171875,2267.75,2275.89990234375,257671
2022-07-21,2265.5,2294.0,2237.0,2252.050048828125,446625
2022-07-22,2241.10009765625,2295.0,2240.89990234375,2271.39990234375,334395
2022-07-25,2271.0,2360.39990234375,2260.0,2349.10009765625,389315
2022-07-26,2365.0,2365.0,2240.0,2252.64990234375,475472
2022-07-27,2255.0,2275.0,2209.050048828125,2266.949951171875,179322
2022-07-28,2270.0,2297.5,2256.800048828125,2278.64990234375,164924
2022-07-29,2297.0,2324.0,2282.60009765625,2311.25,253196
2022-08-01,2325.0,2407.949951171875,2311.25,2380.949951171875,486720
2022-08-02,2380.949951171875,2450.0,2375.0,2439.0,530559
2022-08-03,2440.0,2449.550048828125,2375.0,2389.0,394738
2022-08-04,2391.0,2420.0,2299.0,2319.949951171875,520016
2022-08-05,2269.89990234375,2269.949951171875,2130.60009765625,2162.800048828125,2552684
2022-08-08,2168.0,2173.0,2108.550048828125,2150.0,802737
2022-08-10,2146.0,2169.89990234375,2130.0,2163.89990234375,617955
2022-08-11,2175.0,2194.0,2155.39990234375,2168.85009765625,317405
2022-08-12,2178.0,2202.0,2159.050048828125,2182.800048828125,285537
2022-08-16,2194.800048828125,2232.800048828125,2185.25,2206.449951171875,455781
2022-08-17,2215.0,2229.5,2202.25,2214.85009765625,341792
2022-08-18,2214.0,2234.0,2197.550048828125,2216.449951171875,279811
2022-08-19,2216.0,2225.0,2160.0,2168.85009765625,232484
2022-08-22,2152.0,2167.949951171875,2108.199951171875,2117.39990234375,215818
2022-08-23,2105.89990234375,2145.60009765625,2100.0,2132.050048828125,335758
2022-08-24,2131.0,2142.0,2096.550048828125,2117.300048828125,235037
2022-08-25,2122.0,2132.60009765625,2056.25,2072.300048828125,478266
2022-08-26,2074.0,2093.25,2041.75,2047.449951171875,656308
2022-08-29,2000.0,2032.0,1975.0,2009.6500244140625,557397
2022-08-30,2025.449951171875,2052.0,2016.050048828125,2046.050048828125,486602
2022-09-01,2044.0,2064.949951171875,2020.0,2028.5999755859373,333559
2022-09-02,2028.699951171875,2038.5999755859373,1988.4000244140625,1993.5999755859373,343896
2022-09-05,1994.0,1998.8499755859373,1968.75,1974.5,335536
2022-09-06,1959.0,2015.0,1946.300048828125,2006.4000244140625,540282
2022-09-07,2003.0,2012.8499755859373,1987.0,2006.75,354190
2022-09-08,2015.0,2015.0,1980.0,1984.699951171875,293010
2022-09-09,1994.6500244140625,2010.0,1985.0999755859373,1989.800048828125,276451
2022-09-12,1999.0,2037.0,1992.0,2000.449951171875,527950
2022-09-13,2010.5,2020.0,1996.0,1998.5,265632
2022-09-14,1970.0999755859373,1987.300048828125,1953.0,1960.8499755859373,435689
2022-09-15,1969.5999755859373,2038.9000244140625,1922.0,2031.449951171875,1517469
2022-09-16,2036.550048828125,2038.300048828125,1902.5,1909.0999755859373,1459860
2022-09-19,1919.5,1940.0,1886.050048828125,1914.300048828125,774043
2022-09-20,1923.9000244140625,1947.800048828125,1900.0,1901.949951171875,423128
2022-09-21,1914.550048828125,1945.0,1910.0,1923.8499755859373,458709
2022-09-22,1915.0,1932.9000244140625,1881.0,1918.3499755859373,320021
2022-09-23,1922.0,1932.0,1885.0,1890.050048828125,233915
2022-09-26,1885.0,1909.8499755859373,1840.0999755859373,1882.1500244140625,565792
2022-09-27,1885.0,1898.0,1850.050048828125,1866.699951171875,203840
2022-09-28,1859.949951171875,1908.949951171875,1844.449951171875,1880.800048828125,430893
2022-09-29,1890.25,1898.699951171875,1838.050048828125,1844.050048828125,411001
2022-09-30,1845.0,1890.0,1825.0,1883.6500244140625,249460
2022-10-03,1883.6500244140625,1887.0,1862.0,1870.300048828125,315528
2022-10-04,1892.0,1930.0,1885.5,1916.449951171875,344261
2022-10-06,1926.050048828125,1935.0,1910.199951171875,1918.449951171875,111328
2022-10-07,1916.0,1927.949951171875,1905.0,1915.5,158312
2022-10-10,1905.0,1905.300048828125,1871.0,1901.5999755859373,217568
2022-10-11,1902.0,1919.1500244140625,1882.4000244140625,1908.3499755859373,286411
2022-10-12,1917.9000244140625,1956.0,1900.050048828125,1941.199951171875,319953
2022-10-13,1947.5,1947.5,1911.300048828125,1922.9000244140625,124382
2022-10-14,1950.0,1952.9000244140625,1897.050048828125,1901.699951171875,223746
2022-10-17,1896.550048828125,1924.0,1896.550048828125,1908.1500244140625,93937
2022-10-18,1915.0,1929.9000244140625,1905.25,1914.550048828125,108922
2022-10-19,1920.0,1931.9000244140625,1907.5,1916.0,213886
2022-10-20,1902.0,1944.949951171875,1896.699951171875,1938.5999755859373,446283
2022-10-21,1940.0,1946.550048828125,1921.0,1931.800048828125,113548
2022-10-24,1945.0,2003.800048828125,1912.0,1950.4000244140625,120823
2022-10-25,1949.949951171875,1955.0,1918.050048828125,1947.199951171875,230136
2022-10-27,1954.0,1956.25,1925.3499755859373,1944.25,154436
2022-10-28,1948.0,1958.0,1932.8499755859373,1944.0,135454
2022-10-31,1946.5,1974.0,1946.0,1962.75,296991
2022-11-01,1967.0,1973.949951171875,1933.8499755859373,1946.4000244140625,303701
2022-11-02,1945.0,1963.8499755859373,1933.0999755859373,1952.949951171875,229485
2022-11-03,1950.0,1950.0,1882.9000244140625,1895.5999755859373,282168
2022-11-04,1895.0,1920.5999755859373,1893.050048828125,1915.699951171875,182035
2022-11-07,1923.050048828125,1968.199951171875,1915.800048828125,1965.1500244140625,483950
2022-11-09,1970.0,1970.0,1924.9000244140625,1934.550048828125,217440
2022-11-10,1929.0,1929.0,1872.5,1881.050048828125,227990
2022-11-11,1895.5999755859373,1915.0,1879.3499755859373,1889.449951171875,233261
2022-11-14,1890.0,1905.550048828125,1863.0999755859373,1875.550048828125,228319
2022-11-15,1800.0,1981.1500244140625,1796.300048828125,1963.199951171875,2670070
2022-11-16,1948.0,1974.0,1940.0,1956.300048828125,589534
2022-11-17,1960.0,1997.0999755859373,1927.1500244140625,1978.3499755859373,496438
2022-11-18,1978.0,1985.5,1957.949951171875,1972.75,199730
2022-11-21,1958.0,1971.8499755859373,1934.0,1945.800048828125,190135
2022-11-22,1945.050048828125,1957.75,1931.5,1950.300048828125,101070
2022-11-23,1954.9000244140625,1961.3499755859373,1932.0999755859373,1946.5999755859373,135991
2022-11-24,1956.3499755859373,1983.0,1948.75,1975.4000244140625,193083
2022-11-25,1978.0,2032.0,1968.050048828125,2026.3499755859373,519779
2022-11-28,2036.0,2067.550048828125,2030.550048828125,2044.5,459052
2022-11-29,2040.0,2073.800048828125,2030.1500244140625,2035.0,370078
2022-11-30,2030.0,2052.949951171875,2016.550048828125,2042.050048828125,302927
2022-12-01,2049.89990234375,2070.5,2030.0,2063.800048828125,339095
2022-12-02,2060.10009765625,2080.0,2040.0,2060.89990234375,235809
2022-12-05,2064.0,2086.699951171875,2058.5,2064.300048828125,256146
2022-12-06,2060.10009765625,2067.39990234375,2032.25,2063.75,296224
2022-12-07,2072.949951171875,2098.0,2063.14990234375,2070.0,289788
2022-12-08,2068.0,2087.949951171875,2060.0,2083.550048828125,129422
2022-12-09,2088.75,2090.550048828125,2035.0999755859373,2058.10009765625,215945
2022-12-12,2057.0,2080.14990234375,2038.050048828125,2059.25,170585
2022-12-13,2060.0,2115.0,2052.5,2098.85009765625,466641
2022-12-14,2110.949951171875,2154.0,2085.39990234375,2148.10009765625,709221
2022-12-15,2142.85009765625,2162.949951171875,2120.0,2147.800048828125,440013
2022-12-16,2125.0,2144.39990234375,2108.0,2123.800048828125,249764
2022-12-19,2123.800048828125,2147.800048828125,2096.5,2134.25,249934
2022-12-20,2130.0,2156.699951171875,2110.050048828125,2142.800048828125,135732
2022-12-21,2145.449951171875,2182.5,2128.14990234375,2133.949951171875,500211
2022-12-22,2137.0,2169.0,2115.0,2152.64990234375,342093
2022-12-23,2130.0,2138.949951171875,2055.39990234375,2073.699951171875,341079
2022-12-26,2073.10009765625,2117.550048828125,2059.0,2088.39990234375,133092
2022-12-27,2098.85009765625,2109.5,2076.14990234375,2095.949951171875,123887
2022-12-28,2101.0,2104.0,2072.25,2092.35009765625,76920
2022-12-29,2089.0,2112.0,2050.949951171875,2100.10009765625,259714
2022-12-30,2110.0,2160.0,2105.699951171875,2131.25,271528
2023-01-02,2137.300048828125,2138.449951171875,2102.5,2128.0,128747
2023-01-03,2126.35009765625,2141.449951171875,2100.050048828125,2129.60009765625,241824
2023-01-04,2119.949951171875,2133.800048828125,2107.0,2122.800048828125,99638
2023-01-05,2132.800048828125,2233.0,2125.25,2177.14990234375,1559767
2023-01-06,2177.14990234375,2221.60009765625,2171.300048828125,2211.39990234375,311477
2023-01-09,2222.5,2238.85009765625,2198.199951171875,2211.050048828125,281731
2023-01-10,2204.550048828125,2224.85009765625,2175.0,2189.550048828125,192283
2023-01-11,2197.0,2211.699951171875,2180.0,2191.800048828125,115237
2023-01-12,2192.0,2219.0,2175.0,2214.25,290124
2023-01-13,2215.0,2252.449951171875,2197.199951171875,2233.39990234375,352864
2023-01-16,2237.949951171875,2254.89990234375,2215.0,2223.800048828125,338265
2023-01-17,2225.050048828125,2249.0,2215.5,2240.75,344793
2023-01-18,2245.0,2246.64990234375,2208.0,2236.10009765625,290433
2023-01-19,2230.0,2244.800048828125,2208.0,2216.85009765625,164111
2023-01-20,2219.0,2235.0,2207.0,2225.35009765625,67099
2023-01-23,2227.10009765625,2259.89990234375,2224.050048828125,2247.39990234375,295614
2023-01-24,2259.0,2260.0,2228.050048828125,2249.300048828125,161586
2023-01-25,2230.0,2254.89990234375,2211.85009765625,2239.85009765625,232378
2023-01-27,2237.60009765625,2239.199951171875,2104.0,2128.75,452570
2023-01-30,2129.050048828125,2182.89990234375,2126.300048828125,2174.25,364619
2023-01-31,2179.949951171875,2234.949951171875,2179.0,2221.300048828125,239814
2023-02-01,2235.0,2280.0,2223.050048828125,2249.89990234375,182168
2023-02-02,2245.10009765625,2284.800048828125,2229.0,2277.85009765625,129598
2023-02-03,2278.0,2299.89990234375,2235.800048828125,2291.300048828125,125318
2023-02-06,2290.60009765625,2307.5,2257.199951171875,2300.35009765625,259975
2023-02-07,2295.0,2308.39990234375,2264.60009765625,2273.949951171875,203117
2023-02-08,2265.0,2350.0,2258.0,2329.699951171875,252144
2023-02-09,2316.10009765625,2324.800048828125,2292.550048828125,2302.449951171875,109459
2023-02-10,2295.0,2319.5,2263.199951171875,2308.25,141462
2023-02-13,2081.0,2159.949951171875,2035.5999755859373,2052.25,2111387
2023-02-14,2053.0,2081.64990234375,1981.300048828125,1995.5999755859373,1146004
2023-02-15,1993.0,2025.0,1974.050048828125,2019.6500244140625,412836
2023-02-16,2029.0,2032.550048828125,1996.0999755859373,2000.5999755859373,230533
2023-02-17,1997.949951171875,2046.050048828125,1987.199951171875,2028.8499755859373,265356
2023-02-20,2032.0999755859373,2070.85009765625,2027.300048828125,2057.60009765625,307256
2023-02-21,2070.0,2098.199951171875,2048.10009765625,2053.050048828125,172343
2023-02-22,2048.0,2073.64990234375,2011.0,2052.699951171875,176624
2023-02-23,2052.75,2071.0,2032.699951171875,2060.14990234375,140384
2023-02-24,2071.0,2071.0,2021.449951171875,2048.5,215043
2023-02-27,2048.5,2049.449951171875,2007.0999755859373,2043.8499755859373,118904
2023-02-28,2050.0,2053.050048828125,2003.8499755859373,2014.3499755859373,312408
2023-03-01,2020.0,2059.5,2012.0,2051.0,79526
2023-03-02,2049.0,2076.0,2037.25,2054.85009765625,139979
2023-03-03,2065.14990234375,2079.449951171875,2044.5999755859373,2049.199951171875,124272
2023-03-06,2059.0,2065.949951171875,2047.0,2058.10009765625,105182
2023-03-08,2047.0,2060.699951171875,2030.050048828125,2046.8499755859373,107358
2023-03-09,2057.0,2057.0,1976.0,1982.6500244140625,358124
2023-03-10,1970.0,2034.5,1956.550048828125,2025.6500244140625,1084600
2023-03-13,2025.6500244140625,2025.6500244140625,1967.4000244140625,1974.199951171875,185050
2023-03-14,1976.949951171875,2001.550048828125,1958.0,1963.6500244140625,201685
2023-03-15,1979.800048828125,1988.0,1955.0,1961.5,119470
2023-03-16,1968.0,1988.050048828125,1943.699951171875,1980.1500244140625,162807
2023-03-17,1996.0,2002.75,1951.699951171875,1962.550048828125,144111
2023-03-20,1980.699951171875,1984.699951171875,1949.050048828125,1972.5999755859373,225452
2023-03-21,1970.199951171875,1995.3499755859373,1960.1500244140625,1965.550048828125,111253
2023-03-22,1974.800048828125,2014.699951171875,1972.25,1992.699951171875,197126
2023-03-23,1992.699951171875,2005.0,1970.699951171875,1978.9000244140625,119288
2023-03-24,1984.449951171875,1988.449951171875,1956.0,1967.6500244140625,168922
2023-03-27,1915.3499755859373,1976.949951171875,1908.9000244140625,1936.550048828125,258069
2023-03-28,1943.0,1975.0,1940.050048828125,1966.800048828125,92824
2023-03-29,1968.949951171875,1968.949951171875,1950.0,1964.75,165672
2023-03-31,1974.800048828125,1990.949951171875,1949.199951171875,1951.449951171875,267682
2023-04-03,1968.0,1968.0,1938.3499755859373,1943.800048828125,149416
2023-04-05,1943.800048828125,1966.0,1932.449951171875,1960.199951171875,268522
2023-04-06,1960.0,1985.5,1953.4000244140625,1969.75,230663
2023-04-10,1969.75,2001.4000244140625,1960.0,1990.699951171875,285379
2023-04-11,2001.1500244140625,2006.25,1951.550048828125,1989.4000244140625,398582
2023-04-12,1996.0,2054.75,1991.199951171875,2049.550048828125,551810
2023-04-13,2058.0,2075.25,2040.8499755859373,2069.75,225413
2023-04-17,2064.75,2088.5,2041.449951171875,2083.550048828125,101100
2023-04-18,2089.89990234375,2132.0,2055.0,2125.39990234375,351555
2023-04-19,2126.050048828125,2129.89990234375,2017.199951171875,2023.9000244140625,308906
2023-04-20,2035.0,2049.449951171875,2016.0999755859373,2041.800048828125,117880
2023-04-21,2039.5999755859373,2049.449951171875,2014.550048828125,2035.550048828125,136050
2023-04-24,2035.550048828125,2069.25,2028.800048828125,2051.449951171875,132571
2023-04-25,2069.39990234375,2069.39990234375,2017.0,2040.25,155835
2023-04-26,2039.0,2075.949951171875,2029.449951171875,2061.949951171875,166336
2023-04-27,2059.699951171875,2089.0,2051.10009765625,2084.10009765625,216628
2023-04-28,2084.10009765625,2092.300048828125,2067.14990234375,2084.25,146522
2023-05-02,2093.0,2117.14990234375,2067.14990234375,2113.0,186729
2023-05-03,2104.0,2119.39990234375,2087.050048828125,2094.89990234375,239071
2023-05-04,2104.75,2145.0,2100.050048828125,2130.25,239919
2023-05-05,2130.25,2155.0,2120.0,2139.199951171875,321964
2023-05-08,2135.0,2180.0,2131.14990234375,2175.199951171875,316743
2023-05-09,2179.89990234375,2186.39990234375,2144.800048828125,2157.75,285261
2023-05-10,2163.0,2209.0,2146.050048828125,2200.10009765625,271872
2023-05-11,2210.0,2240.0,2202.050048828125,2219.64990234375,334372
2023-05-12,2217.0,2232.75,2187.0,2194.199951171875,200289
2023-05-15,2192.5,2226.949951171875,2187.050048828125,2204.89990234375,146279
2023-05-16,2209.0,2240.0,2202.0,2222.85009765625,157620
2023-05-17,2226.64990234375,2226.800048828125,2195.10009765625,2204.39990234375,160463
2023-05-18,2205.5,2220.0,2183.0,2190.050048828125,84498
2023-05-19,2190.050048828125,2230.0,2142.199951171875,2148.949951171875,229849
2023-05-22,2148.949951171875,2299.39990234375,2130.10009765625,2291.050048828125,620100
2023-05-23,2300.0,2422.0,2281.85009765625,2408.949951171875,1246510
2023-05-24,2399.050048828125,2407.949951171875,2368.050048828125,2376.60009765625,226394
2023-05-25,2377.0,2453.0,2340.0,2445.75,599950
2023-05-26,2462.949951171875,2491.949951171875,2401.5,2469.199951171875,607382
2023-05-29,2325.550048828125,2367.449951171875,2248.300048828125,2280.5,1599906
2023-05-30,2283.0,2299.89990234375,2214.050048828125,2225.550048828125,1030231
2023-05-31,2224.949951171875,2280.0,2215.0,2273.800048828125,781049
2023-06-01,2280.949951171875,2309.800048828125,2280.0,2287.39990234375,210324
2023-06-02,2291.89990234375,2312.10009765625,2272.25,2286.10009765625,187306
2023-06-05,2285.0,2290.0,2260.39990234375,2279.25,195366
2023-06-06,2288.800048828125,2308.949951171875,2280.0,2297.35009765625,156238
2023-06-07,2305.0,2318.199951171875,2288.0,2300.300048828125,193743
2023-06-08,2300.300048828125,2309.199951171875,2273.0,2276.14990234375,134983
2023-06-09,2276.0,2284.89990234375,2248.25,2265.10009765625,125145
2023-06-12,2275.0,2304.949951171875,2251.050048828125,2299.64990234375,140398
2023-06-13,2305.0,2328.0,2288.10009765625,2322.60009765625,263139
2023-06-14,2330.0,2342.60009765625,2309.14990234375,2322.949951171875,184903
2023-06-15,2325.75,2344.89990234375,2318.0,2329.75,111923
2023-06-16,2333.75,2372.949951171875,2310.0,2369.0,298093
2023-06-19,2376.0,2400.0,2337.0,2346.85009765625,189575
2023-06-20,2340.0,2467.800048828125,2340.0,2453.449951171875,924144
2023-06-21,2453.449951171875,2525.0,2453.449951171875,2476.39990234375,674493
2023-06-22,2483.949951171875,2489.39990234375,2433.5,2462.89990234375,288293
2023-06-23,2434.5,2455.39990234375,2385.75,2397.050048828125,361412
2023-06-26,2394.85009765625,2411.10009765625,2349.85009765625,2389.14990234375,203888
2023-06-27,2400.0,2412.89990234375,2349.949951171875,2359.64990234375,153590
2023-06-28,2378.699951171875,2378.699951171875,2341.85009765625,2361.0,144001
2023-06-30,2361.449951171875,2393.5,2361.0,2370.39990234375,273165
2023-07-03,2379.949951171875,2381.949951171875,2340.10009765625,2348.75,100760
2023-07-04,2359.0,2374.800048828125,2325.0,2361.050048828125,178503
2023-07-05,2367.949951171875,2425.0,2350.050048828125,2418.14990234375,279656
2023-07-06,2422.800048828125,2472.0,2406.0,2444.0,300078
2023-07-07,2440.0,2454.0,2350.050048828125,2389.14990234375,214715
2023-07-10,2400.0,2400.0,2276.0,2284.60009765625,505755
2023-07-11,2297.85009765625,2343.5,2280.0,2340.300048828125,445508
2023-07-12,2348.050048828125,2425.300048828125,2326.550048828125,2399.300048828125,537467
2023-07-13,2412.800048828125,2440.0,2373.0,2387.949951171875,372433
2023-07-14,2389.0,2439.949951171875,2387.60009765625,2434.35009765625,156736
2023-07-17,2434.949951171875,2449.0,2415.0,2419.449951171875,145317
